driver_id,vehicle_class,max_load_kg,vehicle_type,total_requests,accepted_requests,rating,status,last_break_hours,hazmat_capable,harmful_substance_capable
D4300,카고,5500,카고,92,53,4.02,1,2.5,0,0
D4301,카고,3500,카고,105,55,4.95,1,11.1,0,0
D4302,카고,25000,탑차,146,57,4.45,1,0.9,0,0
D4303,카고,25000,탑차,76,59,4.02,1,8.6,0,0
D4304,라보,550,라보,173,77,4.06,1,0.9,0,0
D4305,카고,2500,카고,180,167,4.51,1,11.6,1,0
D4306,카고,8000,윙바디,90,86,4.51,1,4.8,1,1
D4307,카고,5500,탑차,72,57,4.6,1,9.8,0,0
D4308,라보,550,라보,128,87,4.57,1,4.9,0,0
D4309,카고,25000,냉장,86,77,3.91,1,3.7,0,0
D4310,다마스,550,다마스,69,41,3.65,0,5.8,0,0
D4311,카고,12000,카고,118,63,4.87,1,10.0,1,0
D4312,카고,2500,카고,147,128,4.82,1,5.0,0,0
D4313,카고,5500,탑차,61,32,4.76,1,10.0,0,0
D4314,카고,8000,탑차,178,72,3.92,1,7.3,1,0
D4315,카고,3500,탑차,164,83,3.76,1,8.4,0,0
D4316,카고,5500,카고,56,45,4.45,1,10.6,0,0
D4317,카고,1400,윙바디,153,102,4.7,1,1.6,0,0
D4318,카고,1000,카고,133,126,4.06,1,5.2,0,0
D4319,카고,5500,카고,105,91,3.7,1,10.8,0,0
D4320,카고,1400,탑차,161,72,4.48,1,10.1,1,1
D4321,카고,30000,윙바디,78,51,4.96,0,5.8,0,0
D4322,카고,12000,탑차,192,178,4.65,1,11.4,0,0
D4323,카고,1000,윙바디,57,42,4.7,0,11.9,0,0
D4324,카고,5500,탑차,116,113,4.39,1,10.9,0,0
D4325,카고,12000,카고,54,47,3.69,1,4.3,0,0
D4326,카고,30000,윙바디,77,46,4.4,1,11.0,0,0
D4327,카고,25000,카고,94,88,4.8,1,11.2,0,1
D4328,다마스,550,다마스,125,124,3.73,1,4.8,0,0
D4329,카고,5500,탑차,92,89,4.09,1,2.2,0,0
D4330,다마스,550,다마스,112,37,3.9,1,5.1,0,0
D4331,카고,3500,카고,135,114,4.11,1,12.0,0,0
D4332,카고,5500,탑차,56,50,3.79,1,7.9,0,0
D4333,카고,1400,카고,102,97,4.92,1,1.6,0,0
D4334,카고,1400,윙바디,180,175,4.55,1,7.6,1,0
D4335,카고,5500,카고,198,138,4.11,1,3.8,0,0
D4336,카고,12000,냉동,183,102,4.59,1,7.5,0,0
D4337,카고,25000,카고,150,131,4.84,1,3.2,0,0
D4338,카고,1400,냉동,186,65,4.19,1,1.4,0,0
D4339,카고,1000,윙바디,58,24,3.82,1,2.7,0,0
D4340,카고,3500,카고,138,116,4.36,0,2.5,0,0
D4341,카고,25000,냉동,179,155,4.13,1,11.5,0,0
D4342,카고,2500,냉장,56,41,3.6,1,11.2,0,0
D4343,카고,1400,카고,67,46,4.76,1,7.3,0,0
D4344,카고,1400,카고,128,81,3.91,1,5.1,0,0
D4345,카고,8000,탑차,166,161,4.68,1,1.3,0,0
D4346,카고,5500,탑차,183,74,4.9,1,10.0,0,0
D4347,라보,550,라보,53,25,4.65,1,10.2,0,0
D4348,카고,1000,카고,188,158,4.16,1,3.5,1,0
D4349,다마스,550,다마스,163,94,3.84,0,11.5,0,0
D4350,카고,5500,카고,154,109,4.73,1,11.4,0,0
D4351,카고,3500,냉장,158,82,4.75,1,6.4,0,0
D4352,다마스,550,다마스,166,96,4.57,1,4.5,0,0
D4353,카고,25000,탑차,129,100,3.52,1,8.0,0,0
D4354,카고,5500,냉동,159,129,4.94,1,2.3,0,0
D4355,카고,2500,카고,174,95,4.08,1,1.5,1,0
D4356,카고,8000,카고,88,67,4.47,1,1.5,0,0
D4357,다마스,550,다마스,125,78,3.61,1,3.6,0,0
D4358,카고,8000,카고,181,161,3.84,1,2.5,0,0
D4359,라보,550,라보,184,56,3.82,1,10.7,0,0
D4360,카고,12000,윙바디,71,37,4.88,1,8.9,0,0
D4361,카고,1400,카고,158,59,4.18,1,2.9,1,0
D4362,카고,1000,윙바디,79,78,4.84,1,1.8,0,1
D4363,카고,1000,탑차,113,34,4.37,1,9.6,0,0
D4364,카고,25000,카고,121,76,4.39,1,11.1,0,0
D4365,다마스,550,다마스,140,93,4.0,1,10.6,0,0
D4366,카고,2500,탑차,118,103,4.59,1,2.1,0,0
D4367,카고,2500,카고,86,31,3.76,1,9.5,0,0
D4368,다마스,550,다마스,116,78,3.65,1,9.7,0,0
D4369,카고,2500,냉동,129,111,4.47,1,10.8,0,0
D4370,카고,1400,카고,124,84,3.51,1,3.6,1,1
D4371,카고,8000,윙바디,81,33,4.51,1,7.6,0,1
D4372,카고,25000,냉장,122,51,4.52,1,4.5,0,0
D4373,카고,12000,탑차,137,90,4.42,1,10.3,0,0
D4374,카고,3500,냉동,122,94,4.05,1,6.1,0,0
D4375,카고,5500,윙바디,160,112,4.63,1,1.9,0,0
D4376,카고,3500,냉장,190,57,4.65,1,8.7,0,0
D4377,카고,25000,윙바디,55,28,4.41,1,3.3,0,0
D4378,카고,3500,냉장,137,66,4.45,1,11.4,0,0
D4379,카고,12000,카고,169,55,4.79,1,10.0,0,1
D4380,카고,5500,카고,119,35,4.95,1,2.0,0,1
D4381,다마스,550,다마스,175,62,3.85,0,11.2,0,0
D4382,카고,12000,탑차,157,52,3.79,1,8.0,0,0
D4383,카고,2500,윙바디,120,103,3.79,1,4.1,0,0
D4384,카고,2500,카고,183,170,3.61,1,3.6,0,0
D4385,카고,8000,탑차,149,148,4.43,0,6.8,0,0
D4386,라보,550,라보,54,20,4.81,1,7.5,0,0
D4387,다마스,550,다마스,176,112,4.96,1,6.0,0,0
D4388,라보,550,라보,69,54,4.42,1,10.5,0,0
D4389,카고,1000,윙바디,145,130,4.9,1,10.5,0,0
D4390,카고,30000,냉장,140,98,4.88,1,9.8,0,0
D4391,카고,8000,카고,104,62,4.56,1,3.2,0,1
D4392,카고,12000,탑차,128,115,4.58,1,5.5,0,1
D4393,카고,2500,냉동,79,30,3.65,1,5.7,0,0
D4394,카고,25000,윙바디,128,60,3.71,1,6.9,0,0
D4395,카고,3500,탑차,145,62,4.25,1,9.0,1,0
D4396,카고,30000,냉장,189,158,3.7,1,5.1,0,0
D4397,카고,1000,냉장,124,65,4.94,1,10.8,0,0
D4398,카고,1000,탑차,142,85,4.09,1,9.4,0,0
D4399,카고,12000,냉동,127,64,3.93,1,7.2,0,0
D4400,카고,18000,탑차,50,40,4.33,1,8.5,0,0
D4401,카고,2500,냉동,98,54,4.58,1,4.7,0,0
D4402,라보,550,라보,140,73,4.94,1,6.2,0,0
D4403,카고,25000,카고,73,55,4.66,1,1.8,0,0
D4404,카고,25000,윙바디,194,171,4.48,1,1.6,0,0
D4405,카고,2500,카고,146,44,4.66,0,5.6,0,0
D4406,카고,30000,윙바디,170,69,3.99,1,4.9,0,1
D4407,카고,2500,카고,110,41,4.15,1,5.2,0,0
D4408,다마스,550,다마스,66,26,3.89,1,3.5,0,0
D4409,카고,12000,윙바디,171,79,3.61,1,9.9,0,0
D4410,카고,5500,카고,59,52,4.91,0,1.1,0,0
D4411,카고,12000,카고,50,27,3.81,1,6.0,0,0
D4412,다마스,550,다마스,106,38,4.31,1,7.8,0,0
D4413,카고,30000,윙바디,97,65,4.15,1,3.8,1,1
D4414,카고,1400,카고,167,130,4.08,1,10.9,0,0
D4415,라보,550,라보,86,65,3.82,1,9.2,0,0
D4416,다마스,550,다마스,122,51,4.67,1,10.5,0,0
D4417,카고,2500,카고,114,58,4.8,1,4.0,0,1
D4418,카고,18000,탑차,101,57,3.58,1,4.6,0,0
D4419,라보,550,라보,110,89,4.82,1,2.0,0,0
D4420,카고,8000,냉장,64,23,3.53,0,4.1,0,0
D4421,카고,8000,냉동,56,20,4.22,1,5.8,0,0
D4422,라보,550,라보,172,157,3.52,1,5.1,0,0
D4423,카고,3500,탑차,107,98,4.17,1,11.2,1,0
D4424,카고,30000,윙바디,147,100,3.8,1,0.7,0,0
D4425,카고,1000,윙바디,69,67,4.91,0,3.9,1,0
D4426,카고,18000,탑차,73,29,3.83,1,6.9,0,0
D4427,카고,25000,탑차,128,119,4.82,1,3.7,0,0
D4428,카고,25000,카고,137,94,4.19,1,5.5,0,0
D4429,카고,30000,카고,86,46,4.72,0,7.7,0,1
D4430,카고,8000,탑차,106,91,3.55,1,4.7,0,0
D4431,카고,12000,카고,74,31,4.07,1,4.0,0,0
D4432,카고,25000,카고,176,155,4.74,1,9.5,0,0
D4433,카고,12000,윙바디,165,136,4.41,1,4.4,0,0
D4434,카고,2500,냉동,53,25,4.14,1,1.1,0,0
D4435,카고,1400,탑차,73,38,3.7,0,5.6,1,0
D4436,카고,30000,카고,111,66,4.67,1,9.5,0,0
D4437,다마스,550,다마스,62,26,4.99,1,8.3,0,0
D4438,다마스,550,다마스,133,41,3.95,1,7.0,0,0
D4439,카고,1000,냉장,179,55,4.8,0,7.6,0,0
D4440,카고,3500,윙바디,168,99,3.61,1,5.8,0,1
D4441,카고,25000,카고,108,92,4.8,1,3.6,0,0
D4442,다마스,550,다마스,55,37,3.96,1,7.4,0,0
D4443,카고,8000,냉동,99,72,4.67,1,2.3,0,0
D4444,카고,8000,카고,134,65,3.77,1,4.7,1,0
D4445,카고,25000,탑차,78,30,4.48,0,9.4,0,0
D4446,카고,8000,카고,139,106,3.94,1,1.5,0,0
D4447,카고,18000,탑차,100,75,5.0,1,5.7,0,0
D4448,카고,12000,냉동,181,170,4.35,1,3.4,0,0
D4449,카고,8000,냉장,108,98,3.72,1,5.0,0,0
D4450,카고,5500,냉동,54,39,3.76,1,9.7,0,0
D4451,카고,12000,윙바디,151,53,4.99,1,8.0,1,0
D4452,카고,1400,탑차,103,60,4.4,1,10.9,0,0
D4453,카고,8000,탑차,102,58,3.77,1,6.8,1,1
D4454,카고,8000,탑차,103,74,3.58,1,5.7,0,0
D4455,카고,2500,카고,151,109,4.59,1,10.0,0,0
D4456,카고,2500,탑차,192,152,4.74,1,3.3,0,0
D4457,카고,2500,카고,98,83,3.81,1,0.7,0,0
D4458,카고,8000,카고,109,107,4.3,1,6.8,0,0
D4459,카고,1400,카고,50,49,3.6,1,10.2,0,0
D4460,카고,8000,카고,131,86,4.92,1,11.8,0,1
D4461,라보,550,라보,193,162,4.08,1,8.2,0,0
D4462,카고,25000,윙바디,161,154,4.11,1,9.1,0,0
D4463,카고,12000,카고,110,72,4.44,1,2.4,0,0
D4464,카고,3500,냉장,187,169,4.96,1,3.2,0,0
D4465,카고,8000,카고,111,44,3.6,1,5.1,0,0
D4466,카고,2500,탑차,108,61,4.95,1,4.1,1,0
D4467,카고,3500,카고,122,121,4.1,1,3.6,0,0
D4468,카고,2500,탑차,139,138,4.37,0,7.8,1,0
D4469,카고,2500,윙바디,55,36,4.81,1,9.9,0,0
D4470,카고,25000,윙바디,63,49,3.54,1,0.8,0,1
D4471,카고,1400,탑차,85,48,4.76,1,4.1,0,0
D4472,카고,12000,카고,174,83,3.63,1,7.5,0,0
D4473,카고,18000,탑차,81,45,4.0,1,8.4,0,0
D4474,카고,1400,탑차,154,103,3.61,1,7.3,0,0
D4475,카고,1400,카고,58,39,4.07,0,3.4,0,0
D4476,카고,5500,카고,139,79,3.61,1,2.7,0,0
D4477,카고,30000,냉장,98,97,4.52,1,9.7,0,0
D4478,카고,1000,윙바디,163,55,3.79,1,7.8,1,0
D4479,카고,8000,탑차,138,118,4.84,1,9.6,0,0
D4480,카고,1400,카고,159,66,3.82,0,6.2,0,0
D4481,카고,18000,윙바디,185,86,4.96,1,8.1,0,0
D4482,카고,25000,탑차,78,65,3.64,1,3.4,0,0
D4483,카고,30000,카고,174,137,3.65,0,8.8,0,0
D4484,카고,1000,탑차,191,186,4.25,1,8.2,1,0
D4485,카고,25000,윙바디,99,60,3.6,1,8.2,0,1
D4486,카고,25000,카고,166,129,4.11,1,3.6,0,0
D4487,다마스,550,다마스,187,155,3.69,1,4.7,0,0
D4488,카고,1400,윙바디,55,33,3.65,1,1.2,0,0
D4489,카고,5500,카고,184,115,4.68,1,8.2,0,0
D4490,라보,550,라보,50,44,3.78,0,5.0,0,0
D4491,카고,3500,탑차,67,52,4.27,1,4.1,0,0
D4492,카고,18000,윙바디,143,105,4.1,1,5.9,1,0
D4493,카고,30000,카고,175,132,4.48,1,8.2,0,1
D4494,카고,25000,탑차,125,112,4.36,1,4.2,0,0
D4495,카고,30000,냉장,80,32,4.3,0,5.9,0,0
D4496,다마스,550,다마스,99,78,4.59,1,2.1,0,0
D4497,카고,18000,윙바디,152,90,4.58,0,11.9,1,0
D4498,카고,2500,탑차,61,48,4.31,1,6.1,0,0
D4499,카고,1400,윙바디,98,89,3.77,0,11.8,0,1
D4500,카고,2500,윙바디,58,47,4.73,1,10.6,0,0
D4501,라보,550,라보,65,24,3.67,0,6.0,0,0
D4502,카고,1000,탑차,76,43,3.99,1,2.7,0,0
D4503,카고,30000,탑차,106,59,3.66,1,5.6,1,0
D4504,카고,5500,탑차,69,65,4.18,1,5.8,0,0
D4505,카고,8000,카고,100,93,3.59,1,10.3,1,0
D4506,카고,1000,윙바디,132,93,4.99,1,9.7,0,0
D4507,카고,3500,윙바디,178,64,4.74,1,7.7,1,0
D4508,카고,1400,카고,57,33,4.39,0,10.5,0,1
D4509,카고,1400,탑차,58,41,3.95,1,1.6,0,0
D4510,카고,5500,탑차,92,34,3.99,1,0.9,0,0
D4511,카고,2500,윙바디,90,57,4.91,1,11.3,0,1
D4512,카고,30000,윙바디,71,67,3.72,0,3.9,0,0
D4513,카고,3500,탑차,93,43,3.81,1,10.8,0,0
D4514,카고,18000,카고,101,87,4.75,1,5.0,0,0
D4515,카고,1000,카고,57,42,4.93,1,4.1,0,0
D4516,카고,30000,냉장,193,155,4.89,1,9.9,0,0
D4517,카고,3500,탑차,173,113,3.77,1,10.7,0,0
D4518,카고,3500,윙바디,101,94,3.63,1,5.5,0,0
D4519,카고,30000,탑차,168,134,4.23,1,4.1,0,0
D4520,카고,30000,윙바디,159,99,4.19,1,4.7,0,0
D4521,카고,1000,탑차,53,24,4.77,1,11.3,0,0
D4522,카고,25000,카고,190,110,3.68,1,4.7,0,0
D4523,카고,5500,카고,82,67,4.96,0,11.4,1,0
D4524,카고,5500,냉동,88,54,3.84,1,1.0,0,0
D4525,카고,12000,카고,59,31,3.62,0,6.7,1,1
D4526,카고,1000,탑차,167,67,4.73,1,5.7,0,1
D4527,카고,1400,카고,155,147,4.66,1,7.3,0,0
D4528,카고,2500,윙바디,194,84,4.66,1,5.5,1,0
D4529,카고,5500,탑차,79,39,4.86,1,8.6,0,1
D4530,라보,550,라보,150,76,4.46,1,7.1,0,0
D4531,카고,30000,카고,164,107,4.24,0,11.1,0,0
D4532,카고,18000,탑차,131,41,4.61,1,4.1,0,1
D4533,카고,5500,탑차,101,54,4.11,1,9.5,0,0
D4534,카고,1000,탑차,129,57,4.45,1,7.4,1,0
D4535,카고,12000,탑차,73,57,4.57,1,10.6,0,0
D4536,카고,30000,탑차,73,47,3.72,1,2.2,0,0
D4537,카고,5500,윙바디,158,102,3.59,1,5.5,0,1
D4538,카고,30000,윙바디,193,107,3.79,1,11.4,0,0
D4539,카고,12000,카고,77,29,4.13,1,5.5,0,0
D4540,라보,550,라보,100,44,3.82,0,9.5,0,0
D4541,카고,25000,카고,188,74,4.69,1,11.9,0,0
D4542,카고,18000,윙바디,102,33,3.54,1,4.2,0,0
D4543,카고,30000,윙바디,195,190,3.7,1,9.2,0,0
D4544,다마스,550,다마스,173,51,4.77,1,0.8,0,0
D4545,카고,2500,카고,79,45,3.69,1,5.8,0,0
D4546,카고,18000,탑차,99,94,4.86,1,9.4,0,1
D4547,카고,1400,탑차,104,94,3.82,1,7.0,1,0
D4548,카고,1000,탑차,131,108,4.51,1,1.8,1,0
D4549,카고,12000,탑차,106,34,3.6,1,10.8,0,1
D4550,카고,12000,카고,93,49,4.44,0,0.6,0,0
D4551,카고,25000,냉장,155,59,3.87,1,3.4,0,0
D4552,라보,550,라보,69,62,4.23,1,8.4,0,0
D4553,카고,25000,탑차,193,165,4.25,0,2.0,0,0
D4554,카고,2500,윙바디,172,112,4.56,1,4.1,0,0
D4555,카고,25000,카고,175,103,3.98,1,1.8,0,0
D4556,카고,18000,윙바디,152,99,4.26,1,7.0,0,0
D4557,카고,8000,탑차,130,89,4.23,1,1.7,0,0
D4558,카고,5500,윙바디,137,91,4.43,1,0.7,0,1
D4559,카고,8000,카고,106,104,4.76,1,9.2,1,0
D4560,카고,5500,탑차,123,39,4.88,1,5.9,0,1
D4561,카고,1000,냉장,164,102,4.72,1,4.0,0,0
D4562,카고,2500,윙바디,130,126,4.05,1,8.0,0,0
D4563,카고,2500,냉동,169,77,3.69,1,6.8,0,0
D4564,카고,2500,윙바디,107,43,4.23,1,0.6,0,0
D4565,카고,8000,냉동,186,185,3.97,1,4.2,0,0
D4566,카고,3500,카고,124,96,4.95,0,11.0,0,0
D4567,카고,30000,탑차,118,90,3.76,1,2.8,0,0
D4568,카고,12000,윙바디,176,174,3.57,1,4.2,0,0
D4569,카고,8000,카고,143,55,4.89,1,1.7,1,0
D4570,카고,5500,냉동,166,153,4.17,1,6.9,0,0
D4571,카고,2500,탑차,112,100,4.15,1,1.8,0,0
D4572,카고,1000,탑차,64,27,4.52,1,9.5,0,0
D4573,다마스,550,다마스,168,134,4.78,1,1.8,0,0
D4574,카고,12000,탑차,146,105,4.26,1,5.4,1,0
D4575,카고,8000,카고,179,171,3.78,1,8.6,1,1
D4576,라보,550,라보,147,71,3.78,1,5.2,0,0
D4577,카고,8000,카고,99,88,4.49,1,7.0,0,0
D4578,카고,1000,냉동,190,64,4.58,1,5.2,0,0
D4579,카고,12000,냉동,171,141,4.55,1,3.6,0,0
D4580,카고,1400,냉동,107,67,4.48,1,4.1,0,0
D4581,카고,5500,카고,131,109,4.77,1,8.3,1,1
D4582,카고,1400,윙바디,87,56,4.19,1,1.0,0,0
D4583,카고,30000,냉동,98,68,4.39,1,7.0,0,0
D4584,다마스,550,다마스,66,41,4.94,0,2.6,0,0
D4585,카고,12000,윙바디,195,76,4.74,1,5.6,0,0
D4586,카고,30000,냉동,90,64,4.6,0,10.3,0,0
D4587,카고,5500,냉장,113,73,3.95,1,12.0,0,0
D4588,카고,5500,카고,161,58,3.8,1,4.7,0,0
D4589,카고,25000,탑차,141,93,3.82,1,5.5,0,1
D4590,카고,12000,카고,89,27,4.84,1,4.2,0,1
D4591,카고,12000,카고,141,57,4.62,1,6.0,0,0
D4592,카고,3500,윙바디,90,27,4.66,1,6.9,1,0
D4593,카고,30000,탑차,128,58,4.07,1,8.0,0,0
D4594,카고,2500,냉장,98,66,3.66,0,9.4,0,0
D4595,카고,8000,카고,181,113,4.59,0,11.7,0,0
D4596,카고,5500,탑차,121,74,4.72,1,5.8,0,0
D4597,다마스,550,다마스,166,66,4.6,1,8.6,0,0
D4598,카고,8000,탑차,153,112,3.85,0,9.8,0,0
D4599,라보,550,라보,166,55,4.1,1,10.4,0,0
D4600,라보,550,라보,80,28,4.91,1,10.9,0,0
D4601,카고,2500,카고,98,44,4.61,1,6.7,0,0
D4602,카고,1400,냉장,133,58,4.75,0,7.0,0,0
D4603,카고,18000,냉장,108,98,4.71,1,10.1,0,0
D4604,다마스,550,다마스,146,84,3.81,1,0.8,0,0
D4605,카고,2500,냉동,76,60,4.51,1,4.2,0,0
D4606,카고,1400,탑차,108,82,3.73,1,6.4,1,0
D4607,카고,1000,냉동,106,38,4.58,1,6.0,0,0
D4608,카고,2500,냉장,191,63,4.94,1,2.0,0,0
D4609,카고,3500,냉동,146,82,4.78,1,3.3,0,0
D4610,카고,18000,윙바디,92,82,4.72,1,6.4,1,0
D4611,카고,1000,탑차,147,93,4.82,0,9.8,0,0
D4612,카고,5500,윙바디,130,76,4.83,1,6.2,0,1
D4613,카고,18000,카고,132,102,3.74,1,5.7,1,0
D4614,카고,18000,냉동,175,120,4.25,1,11.5,0,0
D4615,카고,1400,냉장,86,36,4.77,0,10.1,0,0
D4616,카고,1000,윙바디,140,111,3.71,1,11.9,0,1
D4617,카고,1000,카고,156,152,4.04,1,7.0,0,0
D4618,라보,550,라보,106,67,4.15,0,9.2,0,0
D4619,카고,3500,카고,70,53,3.88,1,9.9,0,0
D4620,카고,1000,냉장,174,66,3.59,0,2.0,0,0
D4621,카고,25000,카고,140,80,4.75,1,9.6,0,0
D4622,카고,8000,탑차,121,78,4.32,1,6.3,1,1
D4623,카고,8000,윙바디,176,94,3.93,1,10.7,0,0
D4624,카고,2500,윙바디,160,68,4.53,1,11.6,0,1
D4625,카고,2500,냉장,114,66,4.51,1,2.4,0,0
D4626,카고,1000,탑차,123,73,4.68,1,10.5,0,1
D4627,카고,1000,카고,156,76,3.78,1,7.4,0,0
D4628,카고,25000,냉장,162,93,3.51,1,2.3,0,0
D4629,카고,18000,냉동,126,121,3.62,0,9.4,0,0
D4630,카고,1000,냉장,55,34,3.63,1,9.8,0,0
D4631,라보,550,라보,109,92,4.5,1,8.7,0,0
D4632,카고,3500,탑차,88,64,4.54,1,7.5,1,0
D4633,카고,3500,냉동,132,87,4.43,1,2.4,0,0
D4634,카고,2500,탑차,198,60,4.42,1,11.0,0,0
D4635,라보,550,라보,138,95,4.83,0,11.1,0,0
D4636,라보,550,라보,74,73,4.22,1,8.9,0,0
D4637,카고,8000,탑차,134,44,4.34,1,10.4,0,0
D4638,다마스,550,다마스,171,149,4.31,0,9.0,0,0
D4639,카고,18000,카고,53,52,4.85,1,5.5,0,0
D4640,카고,12000,윙바디,126,63,4.73,1,3.0,0,1
D4641,카고,8000,윙바디,182,105,3.51,1,2.8,0,0
D4642,카고,2500,카고,86,45,4.94,0,3.5,0,0
D4643,카고,2500,카고,77,45,4.37,1,1.3,0,0
D4644,카고,8000,카고,126,57,4.43,1,2.3,0,0
D4645,카고,30000,탑차,136,118,4.85,1,4.9,0,0
D4646,다마스,550,다마스,105,82,4.48,1,5.7,0,0
D4647,카고,1400,냉장,50,29,4.14,0,1.3,0,0
D4648,카고,5500,냉장,73,58,4.84,1,2.1,0,0
D4649,카고,25000,냉장,106,75,4.61,1,9.4,0,0
D4650,카고,18000,카고,75,29,3.62,1,3.8,0,0
D4651,카고,1400,카고,151,80,4.62,1,1.5,0,0
D4652,라보,550,라보,134,82,3.78,1,3.1,0,0
D4653,카고,1400,카고,81,65,4.89,1,5.5,1,0
D4654,카고,25000,윙바디,74,51,4.23,0,2.2,0,1
D4655,카고,12000,냉동,190,174,4.07,0,0.6,0,0
D4656,카고,1000,탑차,51,27,4.06,1,7.9,0,0
D4657,카고,1400,카고,179,167,4.71,1,10.2,0,0
D4658,카고,3500,냉장,61,26,3.53,1,10.3,0,0
D4659,카고,2500,윙바디,197,95,4.48,1,10.4,0,0
D4660,카고,25000,카고,196,117,4.02,1,2.4,0,1
D4661,카고,18000,탑차,185,129,4.57,1,10.4,0,1
D4662,카고,25000,카고,89,42,4.32,0,2.8,0,0
D4663,카고,5500,탑차,50,28,4.52,1,10.5,0,1
D4664,카고,1000,카고,89,79,3.6,1,2.5,0,0
D4665,카고,1000,탑차,109,92,4.25,1,3.2,0,0
D4666,다마스,550,다마스,139,98,4.82,1,8.7,0,0
D4667,다마스,550,다마스,167,83,3.9,1,9.7,0,0
D4668,카고,30000,카고,87,66,4.23,1,3.3,0,0
D4669,카고,2500,냉장,66,30,4.46,1,2.8,0,0
D4670,카고,5500,카고,123,111,3.59,0,10.4,0,0
D4671,카고,3500,카고,199,64,4.3,1,7.1,0,0
D4672,카고,25000,카고,161,54,3.66,1,10.6,0,0
D4673,카고,8000,카고,164,70,4.84,1,8.3,0,1
D4674,카고,3500,윙바디,53,37,4.13,1,6.4,0,1
D4675,카고,18000,탑차,128,38,4.52,0,9.2,0,0
D4676,카고,1400,카고,172,107,3.53,1,5.6,1,0
D4677,카고,3500,카고,159,149,3.63,1,8.4,0,0
D4678,카고,1000,냉동,141,117,4.47,1,11.2,0,0
D4679,카고,5500,카고,195,75,4.29,1,11.0,0,0
D4680,카고,1400,카고,157,111,4.32,1,1.6,0,0
D4681,라보,550,라보,62,51,4.39,0,8.1,0,0
D4682,카고,3500,탑차,188,132,4.48,1,2.8,1,1
D4683,카고,12000,냉동,154,99,4.74,1,0.5,0,0
D4684,카고,1000,탑차,156,120,4.71,1,4.0,0,0
D4685,카고,2500,탑차,183,125,4.5,0,2.0,0,0
D4686,카고,1400,윙바디,76,67,4.47,1,1.4,1,0
D4687,카고,8000,탑차,195,177,4.55,0,5.2,0,0
D4688,카고,5500,탑차,186,155,4.07,0,8.1,0,1
D4689,카고,30000,카고,176,111,4.89,1,1.6,1,0
D4690,카고,18000,탑차,161,93,4.25,1,9.2,0,0
D4691,카고,12000,카고,170,119,4.62,1,6.6,0,1
D4692,다마스,550,다마스,94,73,4.72,1,7.8,0,0
D4693,다마스,550,다마스,153,78,4.75,1,4.1,0,0
D4694,카고,12000,윙바디,105,50,4.34,1,11.7,0,0
D4695,카고,8000,카고,62,51,4.02,0,10.6,0,0
D4696,카고,12000,카고,164,80,4.03,0,0.9,1,0
D4697,카고,25000,윙바디,140,118,4.17,1,11.7,1,0
D4698,카고,30000,탑차,184,100,4.48,1,10.3,1,1
D4699,카고,1400,카고,60,32,4.33,1,11.4,1,0
D4700,카고,1400,냉동,59,51,4.41,1,2.8,0,0
D4701,카고,30000,냉동,151,76,4.47,1,9.8,0,0
D4702,카고,5500,윙바디,88,67,3.71,1,8.5,0,0
D4703,카고,5500,탑차,105,78,3.83,1,1.7,0,0
D4704,카고,2500,탑차,61,24,4.93,0,10.8,0,1
D4705,카고,18000,냉동,154,121,4.25,1,5.6,0,0
D4706,라보,550,라보,54,22,3.58,1,9.9,0,0
D4707,카고,12000,카고,160,158,4.78,1,2.3,0,0
D4708,카고,25000,카고,103,45,3.64,1,1.0,1,0
D4709,카고,1400,탑차,137,48,4.75,1,3.9,0,0
D4710,카고,1400,카고,114,61,3.55,1,7.3,0,0
D4711,카고,2500,윙바디,143,117,3.62,1,7.4,0,1
D4712,카고,3500,카고,162,86,4.38,1,9.5,0,0
D4713,카고,2500,냉동,197,175,3.8,0,6.5,0,0
D4714,카고,1400,윙바디,78,53,3.95,1,11.8,0,1
D4715,카고,1000,탑차,101,83,4.71,1,9.4,0,0
D4716,카고,30000,윙바디,178,166,3.71,1,5.7,0,0
D4717,카고,30000,탑차,96,43,3.64,0,8.5,0,0
D4718,다마스,550,다마스,95,49,4.58,1,3.6,0,0
D4719,카고,30000,탑차,167,120,4.96,1,11.3,0,0
D4720,카고,12000,윙바디,190,148,3.55,1,3.4,0,0
D4721,카고,30000,탑차,88,46,4.36,1,5.1,0,0
D4722,라보,550,라보,73,58,3.85,1,2.5,0,0
D4723,카고,2500,카고,169,51,3.97,1,1.3,0,1
D4724,카고,2500,윙바디,65,31,3.9,1,4.3,0,1
D4725,카고,25000,냉동,191,79,4.85,1,1.9,0,0
D4726,카고,12000,카고,188,147,4.68,1,5.8,0,0
D4727,카고,5500,윙바디,148,48,4.66,1,7.7,0,1
D4728,카고,3500,카고,179,82,3.53,0,5.7,0,0
D4729,카고,18000,탑차,114,42,3.97,1,7.3,0,0
D4730,라보,550,라보,170,52,3.76,1,4.6,0,0
D4731,카고,12000,탑차,59,52,3.59,0,8.1,1,0
D4732,카고,1000,냉장,96,60,3.61,1,5.3,0,0
D4733,카고,5500,탑차,193,95,4.2,1,6.8,0,0
D4734,다마스,550,다마스,190,147,4.34,1,5.2,0,0
D4735,다마스,550,다마스,197,88,4.46,1,7.6,0,0
D4736,다마스,550,다마스,171,142,3.79,1,8.6,0,0
D4737,카고,2500,윙바디,82,50,3.58,1,0.5,0,0
